school_id,school_name,grade,state,head_branch,oper_state,jibun_addr,doro_addr,lat,lng,sido_name,gugun_name,dong
B000002148,서울석촌초등학교,초등학교,공립,본교,운영,서울특별시 송파구 석촌동 267,서울특별시 송파구 가락로11길 26,37.5026298,127.1052132,서울특별시,송파구,석촌동
B000002149,서울송파초등학교,초등학교,공립,본교,운영,서울특별시 송파구 송파동 114,서울특별시 송파구 백제고분로 400,37.5071366,127.1111188,서울특별시,송파구,송파동
B000002150,서울오금초등학교,초등학교,공립,본교,운영,서울특별시 송파구 오금동 7,서울특별시 송파구 위례성대로22길 11,37.5088663,127.1323305,서울특별시,송파구,오금동
B000002151,서울거여초등학교,초등학교,공립,본교,운영,서울특별시 송파구 오금동 108,서울특별시 송파구 마천로25길 18,37.5051694,127.1409011,서울특별시,송파구,오금동
B000002152,서울개롱초등학교,초등학교,공립,본교,운영,서울특별시 송파구 오금동 159,서울특별시 송파구 문정로 211,37.4973608,127.1398869,서울특별시,송파구,오금동
B000002153,서울잠전초등학교,초등학교,공립,본교,운영,서울특별시 송파구 잠실동 229,서울특별시 송파구 올림픽로12길 51,37.5073394,127.0838483,서울특별시,송파구,잠실동
B000002154,서울풍납초등학교,초등학교,공립,본교,운영,서울특별시 송파구 풍납동 165,서울특별시 송파구 풍성로 43,37.5344059,127.1172056,서울특별시,송파구,풍납동
B000002155,서울토성초등학교,초등학교,공립,본교,운영,서울특별시 송파구 풍납동 251,서울특별시 송파구 풍성로20길 44,37.5318847,127.1156313,서울특별시,송파구,풍납동
B000002156,서울풍성초등학교,초등학교,공립,본교,운영,서울특별시 송파구 풍납동 388-8,서울특별시 송파구 강동대로2길 13,37.5262933,127.1134868,서울특별시,송파구,풍납동
B000002157,서울아주초등학교,초등학교,공립,본교,운영,서울특별시 송파구 잠실동 115,서울특별시 송파구 올림픽로4길 59,37.5058275,127.075764,서울특별시,송파구,잠실동
B000002158,서울버들초등학교,초등학교,공립,본교,운영,서울특별시 송파구 잠실동 35-6,서울특별시 송파구 석촌호수로 81,37.5102814,127.0890677,서울특별시,송파구,잠실동
B000002159,서울신천초등학교,초등학교,공립,본교,운영,서울특별시 송파구 잠실동 27-5,서울특별시 송파구 올림픽로 215,37.5140127,127.0950476,서울특별시,송파구,잠실동
B000002161,서울선린초등학교,초등학교,공립,본교,운영,서울특별시 강동구 둔촌동 91-17,서울특별시 강동구 진황도로61길 29,37.5297612,127.1455951,서울특별시,강동구,둔촌동
B000002162,서울고명초등학교,초등학교,공립,본교,운영,서울특별시 강동구 명일동 296-1,서울특별시 강동구 고덕로46길 53,37.5529723,127.1474373,서울특별시,강동구,명일동
B000002163,서울묘곡초등학교,초등학교,공립,본교,운영,서울특별시 강동구 고덕동 498,서울특별시 강동구 동남로79길 46,37.5587134,127.153094,서울특별시,강동구,고덕동
B000002164,서울강일초등학교,초등학교,공립,본교,운영,서울특별시 강동구 강일동 685,서울특별시 강동구 아리수로98길 24,37.5652569,127.1772858,서울특별시,강동구,강일동
B000002165,서울고덕초등학교,초등학교,공립,본교,운영,서울특별시 강동구 고덕동 158,서울특별시 강동구 아리수로82길 42,37.5612943,127.166079,서울특별시,강동구,고덕동
B000002166,서울강덕초등학교,초등학교,공립,본교,운영,서울특별시 강동구 고덕동 222,서울특별시 강동구 동남로82길 94-54,37.5595469,127.160484,서울특별시,강동구,고덕동
B000002167,서울명덕초등학교,초등학교,공립,본교,운영,서울특별시 강동구 고덕동 487-15,서울특별시 강동구 양재대로156길 11,37.556763,127.1450817,서울특별시,강동구,고덕동
B000002168,서울신명초등학교,초등학교,공립,본교,운영,서울특별시 강동구 길동 42,서울특별시 강동구 명일로24길 33,37.5409425,127.149989,서울특별시,강동구,길동
B000002169,서울길동초등학교,초등학교,공립,본교,운영,서울특별시 강동구 길동 362,서울특별시 강동구 양재대로116길 69,37.5385062,127.1449741,서울특별시,강동구,길동
B000002170,서울천동초등학교,초등학교,공립,본교,운영,서울특별시 강동구 길동 371-1,서울특별시 강동구 성안로 200,37.541015,127.1378276,서울특별시,강동구,길동
B000002171,서울한산초등학교,초등학교,공립,본교,운영,서울특별시 강동구 둔촌동 149,서울특별시 강동구 풍성로 261,37.5286963,127.1410767,서울특별시,강동구,둔촌동
B000002173,서울명원초등학교,초등학교,공립,본교,운영,서울특별시 강동구 명일동 39,서울특별시 강동구 명일로 364,37.5512889,127.1504189,서울특별시,강동구,명일동
B000002174,서울대명초등학교,초등학교,공립,본교,운영,서울특별시 강동구 명일동 234,서울특별시 강동구 상암로 271,37.547667,127.1532897,서울특별시,강동구,명일동
B000002175,서울고일초등학교,초등학교,공립,본교,운영,서울특별시 강동구 상일동 125,서울특별시 강동구 구천면로93길 20,37.5515408,127.1694116,서울특별시,강동구,상일동
B000002176,서울상일초등학교,초등학교,공립,본교,운영,서울특별시 강동구 상일동 325-1,서울특별시 강동구 천호대로 1477,37.5475717,127.1726617,서울특별시,강동구,상일동
B000002177,서울강명초등학교,초등학교,공립,본교,운영,서울특별시 강동구 상일동 480,서울특별시 강동구 상일로 74-1,37.5547066,127.1733624,서울특별시,강동구,상일동
B000002178,서울성일초등학교,초등학교,공립,본교,운영,서울특별시 강동구 성내동 531,서울특별시 강동구 성내로15길 33,37.5297091,127.1284076,서울특별시,강동구,성내동
B000002179,서울성내초등학교,초등학교,공립,본교,운영,서울특별시 강동구 성내동 300-3,서울특별시 강동구 성내로3길 19,37.5313588,127.1225001,서울특별시,강동구,성내동
B000002180,서울명일초등학교,초등학교,공립,본교,운영,서울특별시 강동구 암사동 418-18,서울특별시 강동구 고덕로38길 8,37.5545424,127.1425695,서울특별시,강동구,암사동
B000002181,서울천일초등학교,초등학교,공립,본교,운영,서울특별시 강동구 천호동 217-70,서울특별시 강동구 구천면로 266,37.5443609,127.1334388,서울특별시,강동구,천호동
B000002182,서울천호초등학교,초등학교,공립,본교,운영,서울특별시 강동구 천호동 230-9,서울특별시 강동구 구천면로 310-11,37.5477199,127.1365906,서울특별시,강동구,천호동
B000002183,서울강동초등학교,초등학교,공립,본교,운영,서울특별시 강동구 천호동 306,서울특별시 강동구 상암로14길 77,37.5463648,127.1301879,서울특별시,강동구,천호동
B000002184,서울선사초등학교,초등학교,공립,본교,운영,서울특별시 강동구 암사동 186-1,서울특별시 강동구 올림픽로 837,37.5558491,127.1282034,서울특별시,강동구,암사동
B000002185,서울신암초등학교,초등학교,공립,본교,운영,서울특별시 강동구 암사동 517,서울특별시 강동구 올림픽로93길 33-16,37.5500219,127.1244047,서울특별시,강동구,암사동
B000002186,서울신은초등학교,초등학교,공립,본교,운영,서울특별시 양천구 신정동 1319,서울특별시 양천구 신정이펜2로 30,37.5139137,126.8321711,서울특별시,양천구,신정동
B000002187,서울목원초등학교,초등학교,공립,본교,운영,서울특별시 양천구 목동 191-1,서울특별시 양천구 목동중앙로 204,37.5429195,126.8824461,서울특별시,양천구,목동
B000002188,서울경인초등학교,초등학교,공립,본교,운영,서울특별시 양천구 목동 911-4,서울특별시 양천구 안양천로 1009,37.5328698,126.8856977,서울특별시,양천구,목동
B000002189,서울서정초등학교,초등학교,공립,본교,운영,서울특별시 양천구 목동 927-5,서울특별시 양천구 목동로8길 19,37.5234513,126.8672365,서울특별시,양천구,목동
B000002190,서울목운초등학교,초등학교,공립,본교,운영,서울특별시 양천구 목동 922,서울특별시 양천구 목동동로 235,37.5270112,126.8730451,서울특별시,양천구,목동
B000002191,서울계남초등학교,초등학교,공립,본교,운영,서울특별시 양천구 신정동 325-7,서울특별시 양천구 목동동로2길 54,37.5101694,126.8600168,서울특별시,양천구,신정동
B000002192,서울은정초등학교,초등학교,공립,본교,운영,서울특별시 양천구 신정동 276-2,서울특별시 양천구 목동남로 85,37.511129,126.8670412,서울특별시,양천구,신정동
B000002193,서울신서초등학교,초등학교,공립,본교,운영,서울특별시 양천구 신정동 312-1,서울특별시 양천구 목동서로10길 35,37.5205589,126.8623322,서울특별시,양천구,신정동
B000002194,서울양명초등학교,초등학교,공립,본교,운영,서울특별시 양천구 신정동 310-6,서울특별시 양천구 중앙로 204,37.516375,126.8566344,서울특별시,양천구,신정동
B000002195,서울신기초등학교,초등학교,공립,본교,운영,서울특별시 양천구 신정동 1274,서울특별시 양천구 신정로 292,37.5113683,126.8542146,서울특별시,양천구,신정동
B000002196,서울남명초등학교,초등학교,공립,본교,운영,서울특별시 양천구 신정동 653-5,서울특별시 양천구 중앙로23길 3,37.5156836,126.8540839,서울특별시,양천구,신정동
B000002197,서울양목초등학교,초등학교,공립,본교,운영,서울특별시 양천구 신정동 1001,서울특별시 양천구 목동로11길 30,37.5239168,126.8614708,서울특별시,양천구,신정동
